config,chunk_id,source,heading_path,start,end,tokens,body_tokens,chars,clean_start,clean_end,sections,units
A,517df43c-211b-458b-a753-6be79a33ed86,tomato/toamto_mosaic_virus.txt,,0,989,372,284,1196,True,True,,
A,6234343c-061c-4d54-b86b-d07359f92140,tomato/toamto_mosaic_virus.txt,,863,1848,375,287,1192,True,True,,
A,2c2d154a-05c9-4b8c-b804-a3fbabd42cf1,tomato/toamto_mosaic_virus.txt,,1748,2681,365,277,1140,True,True,,
A,462c2836-3b8d-4aed-b615-a9cc48db2090,tomato/toamto_mosaic_virus.txt,,2683,3667,375,287,1191,True,True,,
A,a106b774-4aac-4b67-876d-59b86900349f,tomato/toamto_mosaic_virus.txt,,3614,4544,388,300,1137,True,True,,
A,6f2be115-72d4-43c8-9f8e-346070c3e6ac,tomato/toamto_mosaic_virus.txt,,4403,5391,373,285,1195,True,True,,
A,835da800-afc8-4722-9a01-e448d0a2de18,tomato/toamto_mosaic_virus.txt,,5250,6228,377,289,1185,True,True,,
A,ffd09c0f-c93a-41ed-a902-1f464c311cd9,tomato/toamto_mosaic_virus.txt,,6104,7012,343,255,1115,True,True,,
A,3aad4553-bdc3-42f0-a313-ac460889b48d,tomato/toamto_mosaic_virus.txt,,6936,7824,331,243,1095,True,True,,
A,24b95c2c-7f16-40cb-8f20-6bb19d9f9d44,tomato/toamto_mosaic_virus.txt,,7725,8674,359,271,1156,True,True,,
A,e2072db9-5940-4b00-8049-29487fbce39a,tomato/toamto_mosaic_virus.txt,,8574,9547,355,267,1180,True,True,,
A,3ede925e-f69a-44cf-bed0-faa4326763d4,tomato/toamto_mosaic_virus.txt,,9404,10357,354,266,1160,True,True,,
A,63eb2374-fba7-4ba9-a4a9-f17674337438,tomato/toamto_mosaic_virus.txt,,10304,11300,401,313,1203,True,True,,
A,2d607847-8ec2-4e86-8a03-8af0f02b1afb,tomato/toamto_mosaic_virus.txt,,11153,12145,408,320,1199,True,True,,
A,3c9be1e0-e273-49e2-a3e5-6ce79075a506,tomato/toamto_mosaic_virus.txt,,12056,12917,345,257,1068,True,True,,
A,03704193-d7d4-4ad2-9e2a-796bea9e127b,tomato/toamto_mosaic_virus.txt,,12919,13910,365,277,1198,True,True,,
A,db90e19e-6b0d-44da-b33a-5f5b39568227,tomato/toamto_mosaic_virus.txt,,13809,14109,164,76,507,True,True,,
A,bc3f2b84-389d-49f8-81bf-2c6feb45b170,tomato/tomato_bacterial_spot.txt,,0,977,369,272,1188,True,True,,
A,989d70ae-238a-4200-b1c0-6462372fb03c,tomato/tomato_bacterial_spot.txt,,873,1743,364,267,1081,True,True,,
A,39f89021-2286-444e-ad68-65e6c943b1d9,tomato/tomato_bacterial_spot.txt,,1623,2615,379,282,1203,True,True,,
A,6a282ff5-3d4c-4b13-be43-60e5c8b3f623,tomato/tomato_bacterial_spot.txt,,2504,3401,355,258,1108,True,True,,
A,f4609b09-f2ad-4a8f-841d-8c3ad4f96863,tomato/tomato_bacterial_spot.txt,,3313,4250,361,264,1148,True,True,,
A,79e25a13-7335-45e4-a05f-04c5ef535667,tomato/tomato_bacterial_spot.txt,,4107,5097,365,268,1201,True,True,,
A,2686d396-9ff0-460d-a3e6-d55c956533ee,tomato/tomato_bacterial_spot.txt,,4967,5952,378,281,1196,True,True,,
A,9501bd8e-e1ca-404c-94d3-60831aa8feca,tomato/tomato_bacterial_spot.txt,,5824,6723,347,250,1110,True,True,,
A,1ee3ab1d-a204-4d95-a9a2-308ad7a0a452,tomato/tomato_bacterial_spot.txt,,6600,7598,379,282,1209,True,True,,
A,5fcce0a3-1bf5-4529-ba47-282a2d1ac679,tomato/tomato_bacterial_spot.txt,,7456,8420,350,253,1175,True,True,,
A,c1ae78c1-1832-41ed-862b-1a60ec91e859,tomato/tomato_bacterial_spot.txt,,8305,9263,370,273,1169,True,True,,
A,2dac8335-d0ae-49ff-a401-6d630098742a,tomato/tomato_bacterial_spot.txt,,9163,9849,311,214,897,True,True,,
A,cc02a5b9-f37a-4d2b-89b0-0093d1274523,tomato/tomato_bacterial_spot.txt,,9729,10575,363,266,1057,True,True,,
A,91ea9a06-203a-4061-beae-527c4cfd4273,tomato/tomato_bacterial_spot.txt,,10481,11408,380,283,1138,True,True,,
A,2e3c2ed7-d899-441f-b849-aee993bc93f7,tomato/tomato_bacterial_spot.txt,,11375,11510,143,46,346,True,True,,
A,d8bcdcd2-6938-420a-b48e-975c9696c138,tomato/tomato_bacterial_spot.txt,,11512,12474,374,277,1173,True,True,,
A,7146c358-d2e0-4b61-b0c3-55b5bcd3fdaf,tomato/tomato_bacterial_spot.txt,,12330,12914,255,158,795,True,True,,
A,015a63c8-78ea-4e0b-ba97-65b2ea46ff59,tomato/tomato_early_blight.txt,,0,956,363,271,1145,True,True,,
A,76a11715-b294-4996-8177-0d18b3191fdc,tomato/tomato_early_blight.txt,,817,1796,352,260,1168,True,True,,
A,a5df4023-a049-40a4-bda9-780a49706403,tomato/tomato_early_blight.txt,,1709,2697,366,274,1177,True,True,,
A,5b1a87b9-56c3-42f1-9ae4-fb92369b62f7,tomato/tomato_early_blight.txt,,2550,3531,380,288,1170,True,True,,
A,0b10b640-ccd3-4098-9c5d-4f6a307231ac,tomato/tomato_early_blight.txt,,3470,4463,356,264,1182,True,True,,
A,447b49c2-2ea5-4b09-863c-d93e94549e3d,tomato/tomato_early_blight.txt,,4373,5356,390,298,1172,True,True,,
A,aa526c24-0550-469a-813b-b0890127ceb9,tomato/tomato_early_blight.txt,,5255,6237,369,277,1171,True,True,,
A,101a31bc-d4f4-4d90-a316-d1fa4128bb12,tomato/tomato_early_blight.txt,,6240,7193,360,268,1142,True,True,,
A,7af1316f-2b30-4834-a208-09f30831040c,tomato/tomato_early_blight.txt,,7089,8041,369,277,1141,True,True,,
A,2ec80a7f-6d57-40c1-8d8b-64e7e69ca952,tomato/tomato_early_blight.txt,,7921,8600,306,214,868,True,True,,
A,b7cd3eb9-f1ad-489d-9305-0ac0b2f25eba,tomato/tomato_early_blight.txt,,8480,9454,390,298,1163,True,True,,
A,29606717-7487-41bf-91c8-99140504f890,tomato/tomato_early_blight.txt,,9355,10180,319,227,1014,True,True,,
A,7dccb469-8942-4ce9-9902-fdf6c5f26076,tomato/tomato_early_blight.txt,,10182,11139,359,267,1146,True,True,,
A,75f4ca83-f4df-4d2e-bde6-0458ef5aae6e,tomato/tomato_early_blight.txt,,11034,11369,184,92,524,True,True,,
A,494679b0-4c63-4af5-96fe-ed0ca5cd02a4,tomato/tomato_late_blight.txt,,0,997,390,293,1207,True,True,,
A,db11c006-b3a8-48ba-a94e-36de2d21c808,tomato/tomato_late_blight.txt,,863,1861,391,294,1208,True,True,,
A,de402009-5dba-410d-bedf-0c508ed08e04,tomato/tomato_late_blight.txt,,1765,2762,391,294,1207,True,True,,
A,16adc0e0-245f-4082-aac8-d99e6cb81eb3,tomato/tomato_late_blight.txt,,2646,3538,364,267,1102,True,True,,
A,cb9a1d14-a428-4c56-8775-639c88f2b45a,tomato/tomato_late_blight.txt,,3402,4389,368,271,1197,True,True,,
A,8864b163-4935-43da-8b68-7cc617a18177,tomato/tomato_late_blight.txt,,4392,5331,395,298,1149,True,True,,
A,3c92aeea-b160-49ee-92ad-7502d1d9a327,tomato/tomato_late_blight.txt,,5205,6177,404,307,1182,True,True,,
A,1abd6069-b155-48ea-b688-8decefc18f62,tomato/tomato_late_blight.txt,,6030,6927,371,274,1107,True,True,,
A,9a6d8e92-6ce6-4580-803a-f0cfe15d0ede,tomato/tomato_late_blight.txt,,6815,7801,374,277,1196,True,True,,
A,da464bd7-eb9b-45bb-a15f-830cf56eb324,tomato/tomato_late_blight.txt,,7665,8518,333,236,1063,True,True,,
A,ad1adb24-b768-4934-b0c2-131805d2938e,tomato/tomato_late_blight.txt,,8410,9391,351,254,1191,True,True,,
A,71ae929c-9083-4971-955c-6e820e32da01,tomato/tomato_late_blight.txt,,9375,10345,388,291,1180,True,True,,
A,3a5f9385-2739-441d-8825-197d68588000,tomato/tomato_late_blight.txt,,10207,11191,383,286,1194,True,True,,
A,2bc373e4-9c7f-4c66-b79c-f072a68f5484,tomato/tomato_late_blight.txt,,11193,12191,394,297,1208,True,True,,
A,1dccd582-161b-4a80-9a94-ebd8db9075bd,tomato/tomato_late_blight.txt,,12071,12877,326,229,1016,True,True,,
A,921233b4-bfb6-4354-bd86-78d3b84053af,tomato/tomato_late_blight.txt,,12879,13873,388,291,1204,True,True,,
A,f13df74d-4500-4852-a4b8-c0cfe86eca69,tomato/tomato_late_blight.txt,,13778,14306,235,138,738,True,True,,
A,0d6df9e2-3925-40a9-80d6-40c18e27171f,tomato/tomato_leaf_mold.txt,,0,973,360,275,1145,True,True,,
A,ff829244-f481-47f2-8c49-7f8c15c115bf,tomato/tomato_leaf_mold.txt,,929,1894,382,297,1137,True,True,,
A,97e83013-63fb-4a41-8167-cb76b8d66e44,tomato/tomato_leaf_mold.txt,,1805,2785,395,310,1152,True,True,,
A,cefc234d-3fd5-44e5-8685-132e61ed4220,tomato/tomato_leaf_mold.txt,,2683,3652,397,312,1141,True,True,,
A,69fa0721-8cd6-455b-9ebf-fa71188bac70,tomato/tomato_leaf_mold.txt,,3521,4483,388,303,1134,True,True,,
A,c89105f7-9643-476e-bb5b-40a911562d65,tomato/tomato_leaf_mold.txt,,4380,5327,357,272,1119,True,True,,
A,220a7748-ee4f-499f-8c2e-bace17e4a504,tomato/tomato_leaf_mold.txt,,5182,6141,364,279,1131,True,True,,
A,de4247e9-23ef-40fc-83ea-9bbf4e3085ee,tomato/tomato_leaf_mold.txt,,6064,7054,377,292,1162,True,True,,
A,ad34be7e-23fd-405c-a646-af1cc0b1a713,tomato/tomato_leaf_mold.txt,,6920,7854,361,276,1106,True,True,,
A,3529dca8-c9e9-4d11-8546-0d05ef13438f,tomato/tomato_leaf_mold.txt,,7765,8686,379,294,1093,True,True,,
A,c8deb6f4-9b09-4ba5-9168-b72b831f4774,tomato/tomato_leaf_mold.txt,,8573,9538,367,282,1137,True,True,,
A,8aca5632-adf3-468e-9c2d-92ea4e216f74,tomato/tomato_leaf_mold.txt,,9460,10449,358,273,1161,True,True,,
A,8d8c17da-0ce7-4373-8ff3-f627c82a639c,tomato/tomato_leaf_mold.txt,,10321,11228,318,233,1079,True,True,,
A,3087eedc-a397-46fb-84ec-78d020bae132,tomato/tomato_leaf_mold.txt,,11221,11789,239,154,740,True,True,,
A,93af78be-f322-42bf-890f-c5a122f67af0,tomato/tomato_leaf_mold.txt,,11654,12625,392,307,1143,True,True,,
A,5fcc01bb-a437-4b6c-bbc1-d838caa3bb32,tomato/tomato_leaf_mold.txt,,12511,13372,337,252,1033,True,True,,
A,b0f75f85-cfea-443b-af7f-de21d5d67a73,tomato/tomato_leaf_mold.txt,,13374,14371,380,295,1169,True,True,,
A,530f8fe3-069a-4d36-b040-64ea4043f220,tomato/tomato_leaf_mold.txt,,14223,14909,275,190,858,True,True,,
A,6708a144-8235-47c3-9e35-7a9c3f576a0e,tomato/tomato_septoria_leaf_spot.txt,,0,935,366,270,1170,True,True,,
A,3b73f24e-73b6-404c-9e13-c61771c195f2,tomato/tomato_septoria_leaf_spot.txt,,815,1780,386,290,1200,True,True,,
A,24e6c67d-c2fd-4add-aa2b-ab44a0d9b438,tomato/tomato_septoria_leaf_spot.txt,,1643,2633,397,301,1225,True,True,,
A,7c3a8e35-cf19-4ea9-901f-affc4aac62d9,tomato/tomato_septoria_leaf_spot.txt,,2493,3452,397,301,1194,True,True,,
A,94445148-0727-4e61-8c86-23790d0640c6,tomato/tomato_septoria_leaf_spot.txt,,3324,4298,396,300,1209,True,True,,
A,5b09704e-f757-42d5-8be6-9bb608028733,tomato/tomato_septoria_leaf_spot.txt,,4231,5184,399,303,1188,True,True,,
A,3862f19e-85c4-4aa4-b658-d635a2bd9446,tomato/tomato_septoria_leaf_spot.txt,,5045,6029,401,305,1219,True,True,,
A,8b21dba1-97c5-4722-b05c-488b93bd5da5,tomato/tomato_septoria_leaf_spot.txt,,5927,6904,406,310,1212,True,True,,
A,c48b6f30-10a0-46f9-8231-4a58ffc6c567,tomato/tomato_septoria_leaf_spot.txt,,6790,7708,383,287,1153,True,True,,
A,1e646f84-4ca7-4036-b491-b22cca0181ba,tomato/tomato_septoria_leaf_spot.txt,,7630,8252,269,173,857,True,True,,
A,2e9d08a4-d44c-4340-b09e-b654e531f34d,tomato/tomato_septoria_leaf_spot.txt,,8125,9092,399,303,1202,True,True,,
A,79596181-8389-4581-9979-5fcdbce0fb21,tomato/tomato_septoria_leaf_spot.txt,,9014,10001,371,275,1222,True,True,,
A,53172101-359f-47b5-be59-253450633fa4,tomato/tomato_septoria_leaf_spot.txt,,9916,10862,376,280,1181,True,True,,
A,17b4e46e-08f9-4902-8f40-6f246703491c,tomato/tomato_septoria_leaf_spot.txt,,10864,11828,400,304,1199,True,True,,
A,53364d05-5ec8-4683-a0f4-a124bd1adc89,tomato/tomato_septoria_leaf_spot.txt,,11830,12801,387,291,1206,True,True,,
A,992fb29d-80a2-4152-bd08-cf4a26458bb5,tomato/tomato_septoria_leaf_spot.txt,,12686,13211,245,149,760,True,True,,
A,eb23f3f4-635e-477c-a60b-77e1e65c01a6,tomato/tomato_spider_mites.txt,,0,984,360,292,1150,True,True,,
A,6b41418a-263b-42bb-aa12-b0a43cb1009f,tomato/tomato_spider_mites.txt,,862,1800,358,290,1104,True,True,,
A,8e853391-5037-4f03-a62d-81cf89fd663a,tomato/tomato_spider_mites.txt,,1748,2674,343,275,1092,True,True,,
A,da3531cf-1648-4c7f-91d6-2124c9fe05a1,tomato/tomato_spider_mites.txt,,2531,3446,344,276,1081,True,True,,
A,45b5e47b-49e5-4e17-bcc2-f127bd8c5336,tomato/tomato_spider_mites.txt,,3334,4318,392,324,1150,True,True,,
A,c2a95837-0962-43ce-9628-e268464165c2,tomato/tomato_spider_mites.txt,,4209,5188,381,313,1145,True,True,,
A,2349a27f-0223-419f-9a1b-563d97d9fb26,tomato/tomato_spider_mites.txt,,5045,5985,354,286,1106,True,True,,
A,2d72e39f-c957-421d-a79b-12eb2c34d3e7,tomato/tomato_spider_mites.txt,,5837,6792,339,271,1121,True,True,,
A,2ee0ad4b-368c-4511-b931-39ce8c2a54f9,tomato/tomato_spider_mites.txt,,6652,7596,364,296,1110,True,True,,
A,e17d278e-86f0-4541-ae96-a44efcdfa3ef,tomato/tomato_spider_mites.txt,,7482,8454,369,301,1138,True,True,,
A,65279ded-f5f8-42a7-9051-1413a3c0d692,tomato/tomato_spider_mites.txt,,8378,9355,392,324,1143,True,True,,
A,e849f7ca-a40b-4e3a-92ac-c5462c22a414,tomato/tomato_spider_mites.txt,,9357,10323,380,312,1132,True,True,,
A,7804dc46-f00e-4c61-9e72-1bf023b2d9ec,tomato/tomato_spider_mites.txt,,10179,11069,356,288,1056,True,True,,
A,40e2a6ff-9e94-4635-87cc-c278554adb3e,tomato/tomato_spider_mites.txt,,10963,11932,391,323,1135,True,True,,
A,a545e988-1e64-42f7-a0c9-24aa2bd471ad,tomato/tomato_spider_mites.txt,,11787,12759,359,291,1138,True,True,,
A,56a23f88-ce19-4803-af08-ec638dd4a7ca,tomato/tomato_spider_mites.txt,,12618,13456,321,253,1004,True,True,,
A,2b93b2dd-1fa9-4d4f-9256-72dfd806474f,tomato/tomato_spider_mites.txt,,13458,14444,357,289,1152,True,True,,
A,ec29dc81-0545-4bbc-a2f3-bb4a33c0af94,tomato/tomato_spider_mites.txt,,14309,14907,246,178,764,True,True,,
A,16c22418-0674-4e54-a4f2-07dae1ffe4be,tomato/tomato_target_spot.txt,,0,943,386,291,1145,True,True,,
A,f0fd5797-a5c5-4f5c-8c02-57dc4487340a,tomato/tomato_target_spot.txt,,807,1621,330,235,1016,True,True,,
A,243c70f0-3918-4f2c-b0e9-5126ad4a7399,tomato/tomato_target_spot.txt,,1490,2474,394,299,1186,True,True,,
A,01ed5aa3-73d9-4ddc-b04d-7147d8017c2e,tomato/tomato_target_spot.txt,,2334,3287,375,280,1155,True,True,,
A,0a63afc4-e8ae-46f2-91bf-28d9872789e7,tomato/tomato_target_spot.txt,,3163,4122,367,272,1161,True,True,,
A,3632dc26-c163-4f50-8c0a-8149736e41a1,tomato/tomato_target_spot.txt,,4045,4951,382,287,1108,True,True,,
A,a5a1aa35-f5a9-4836-bb6f-6bb3bffd2a0e,tomato/tomato_target_spot.txt,,4809,5793,389,294,1186,True,True,,
A,d5c92778-4abe-477c-aa10-fd57defc825d,tomato/tomato_target_spot.txt,,5700,6695,419,324,1197,True,True,,
A,2f5554b0-1cfa-492b-be36-cef87ce36789,tomato/tomato_target_spot.txt,,6554,7528,414,319,1176,True,True,,
A,9741a50e-9074-4f5b-98df-f48dc7954561,tomato/tomato_target_spot.txt,,7409,8385,429,334,1178,True,True,,
A,53b55d66-a7d4-4129-95f4-91f57b31812a,tomato/tomato_target_spot.txt,,8265,9174,380,285,1111,True,True,,
A,4f4ceaa7-7dca-4ba8-903a-4c4bb1a45b76,tomato/tomato_target_spot.txt,,9039,10027,395,300,1190,True,True,,
A,ea1c6261-79fe-4fe0-894e-e19809bbdaf2,tomato/tomato_target_spot.txt,,9909,10840,349,254,1133,True,True,,
A,425f45f2-3247-4546-8b9d-39ec82e8662d,tomato/tomato_target_spot.txt,,10696,11667,400,305,1173,True,True,,
A,03d71b01-2efc-4d66-8fbb-3271ea2a0167,tomato/tomato_target_spot.txt,,11581,12516,379,284,1137,True,True,,
A,ae0931c1-d4ae-4a7e-909c-1018c41e5219,tomato/tomato_target_spot.txt,,12426,13284,362,267,1060,True,True,,
A,2ed1c654-2278-478e-8053-9a697fd2edf7,tomato/tomato_target_spot.txt,,13147,14133,390,295,1188,True,True,,
A,4a5d10fe-45d9-4827-b1b5-c68cadc90d7d,tomato/tomato_target_spot.txt,,14045,14267,163,68,424,True,True,,
A,d0e7e190-5e45-4fb1-bb09-83f823cfd7f9,tomato/tomato_target_spot.txt,,14269,15231,388,293,1164,True,True,,
A,4de44a59-d983-46cc-b391-b59da6cac2d6,tomato/tomato_target_spot.txt,,15115,15760,281,186,847,True,True,,
A,c6049938-f88b-43a8-96d1-c0e91133aea0,tomato/tomato_yello_leaf_curl_virus.txt,,0,988,354,289,1152,True,True,,
A,27071977-7ae4-4911-8adf-ff52efe67e42,tomato/tomato_yello_leaf_curl_virus.txt,,878,1815,334,269,1101,True,True,,
A,ca013e22-3112-478e-a01b-8297e88ea91a,tomato/tomato_yello_leaf_curl_virus.txt,,1693,2666,350,285,1137,True,True,,
A,641cd073-6935-45d7-9795-a2ff7bc8ed3f,tomato/tomato_yello_leaf_curl_virus.txt,,2585,3455,316,251,1034,True,True,,
A,f63a7ebb-57d0-401e-afe6-f614f79e48a5,tomato/tomato_yello_leaf_curl_virus.txt,,3360,4352,368,303,1156,True,True,,
A,f4da55d1-d7a6-4d62-9e7c-55acfd13ba36,tomato/tomato_yello_leaf_curl_virus.txt,,4216,5208,371,306,1156,True,True,,
A,280f3ed3-5a4a-4a43-a5cd-9f8104903796,tomato/tomato_yello_leaf_curl_virus.txt,,5066,6029,344,279,1127,True,True,,
A,907d2711-908d-4857-804c-f663b4314e4a,tomato/tomato_yello_leaf_curl_virus.txt,,5951,6854,340,275,1067,True,True,,
A,2d741bf9-5997-49e0-b6fa-9c673e778fe6,tomato/tomato_yello_leaf_curl_virus.txt,,6716,7667,342,277,1115,True,True,,
A,9eaa5554-998b-4680-beaf-e562aabb2539,tomato/tomato_yello_leaf_curl_virus.txt,,7559,8545,342,277,1150,True,True,,
A,69640869-22a4-4b10-8b2a-8b9f9be26e90,tomato/tomato_yello_leaf_curl_virus.txt,,8480,9288,294,229,972,True,True,,
A,572b1bbb-cad5-4e6c-a39b-1fb75334ef47,tomato/tomato_yello_leaf_curl_virus.txt,,9179,10168,388,323,1153,True,True,,
A,81131aef-12e3-4a90-bf68-06e39764d88c,tomato/tomato_yello_leaf_curl_virus.txt,,10036,10985,357,292,1113,True,True,,
A,feb6346c-b087-43aa-92fa-96536043ac39,tomato/tomato_yello_leaf_curl_virus.txt,,10876,11857,346,281,1145,True,True,,
A,c75e3a41-3bc8-450d-b372-5863ee8bb737,tomato/tomato_yello_leaf_curl_virus.txt,,11751,12429,255,190,842,True,True,,
A,37477874-50a9-4a0f-af89-8824a9941ce9,tomato/tomato_yello_leaf_curl_virus.txt,,12431,13410,351,286,1143,True,True,,
A,71ef0af3-7e27-468b-812d-eea110059403,tomato/tomato_yello_leaf_curl_virus.txt,,13268,13798,212,147,694,True,True,,
B,5adf7f6c-6817-4dcf-8287-c7001cb6ac7d,apple/apple_black_rot.txt,,0,920,308,257,1086,True,True,4,4
B,94f1a0f9-d30e-4803-bdb2-b0660b7479e9,apple/apple_black_rot.txt,,922,1800,298,247,1044,True,True,1,3
B,e10ea024-21bb-415c-8219-07e4ef5cc75d,apple/apple_black_rot.txt,,1802,2773,335,284,1137,True,True,2,2
B,947aca82-3646-4f3d-9cc0-c6d50ef62b5b,apple/apple_black_rot.txt,,2664,3611,321,270,1113,True,True,2,2
B,c09a0727-c693-44d6-845d-fd6a19ac6b8e,apple/apple_black_rot.txt,,3613,4502,297,246,1055,True,True,1,1
B,f7ca4c20-b214-458d-9c78-3a11b263ed77,apple/apple_black_rot.txt,,4489,5440,315,264,1117,True,True,1,1
B,032fb319-b1c8-418f-98fc-5addc94fa1a0,apple/apple_black_rot.txt,,5442,6349,306,255,1073,True,True,1,2
B,93ea56ff-76ff-4735-9b7b-9668e6fe40ec,apple/apple_black_rot.txt,,6322,7172,296,245,1016,True,True,1,1
B,0a407d9f-4755-4873-8e30-a3cc675f91aa,apple/apple_black_rot.txt,,7174,8155,294,243,1147,True,True,1,1
B,09c03da1-2d30-44f8-8dc8-06f294283f88,apple/apple_black_rot.txt,,8157,8912,267,216,921,True,True,2,2
B,a5cd2789-2871-48d9-b497-6eea3358d3ce,apple/apple_black_rot.txt,,8816,9516,260,209,866,True,True,2,2
B,135ceacb-a3d5-4ce8-8650-a076556e6a71,apple/apple_cedar_rust.txt,,0,933,354,276,1162,True,True,4,4
B,150f19ca-0c04-4191-884b-9a93da081bfc,apple/apple_cedar_rust.txt,,819,1755,343,265,1165,True,True,1,1
B,7e3d9577-f215-4930-a802-2aac82ff62c5,apple/apple_cedar_rust.txt,,1649,2616,338,260,1196,True,True,2,3
B,15704175-be16-4e28-9274-54631b12a5bb,apple/apple_cedar_rust.txt,,2506,3481,346,268,1204,True,True,2,2
B,7427ba42-bb1e-4de4-95fa-fecf023688c7,apple/apple_cedar_rust.txt,,3338,4059,296,218,950,True,True,2,2
B,2ece9c93-56d1-4b30-b360-d0c5d7076894,apple/apple_cedar_rust.txt,,4025,4971,333,255,1175,True,True,2,2
B,254ebca8-8fde-4926-83f7-e00710a85b17,apple/apple_cedar_rust.txt,,4882,5855,334,256,1202,True,True,1,3
B,82a395a1-2b90-44be-a147-9ba534541d96,apple/apple_cedar_rust.txt,,5857,6786,297,219,1158,True,True,1,2
B,850acf33-fa52-463d-8a78-63c53bf65c2a,apple/apple_cedar_rust.txt,,6685,7620,320,242,1164,True,True,2,2
B,1fa02d03-8a67-412d-bca6-6e15d13ac759,apple/apple_cedar_rust.txt,,7522,8506,339,261,1213,True,True,2,3
B,4f195250-9ba2-4c5f-a419-f6643df1484c,apple/apple_cedar_rust.txt,,8381,8637,155,77,485,True,True,2,2
B,c9da06c7-c3eb-4f0c-9ac1-c472c46b489e,apple/apple_cedar_rust.txt,,8639,9629,355,277,1219,True,True,2,2
B,88d670fc-250a-4614-81d5-3a55a6a696f9,apple/apple_scab.txt,,0,705,287,233,841,True,True,6,6
B,420c9f0b-dfac-42da-a33c-5e99991583b0,apple/apple_scab.txt,,691,1681,350,296,1126,True,True,1,3
B,bde02c39-3073-4ddd-8f3f-d7f89affaa4f,apple/apple_scab.txt,,1683,2546,325,271,999,True,True,2,3
B,5efb3eea-e7fe-4fdb-a23e-6a0a4bd1454b,apple/apple_scab.txt,,2548,3475,321,267,1063,True,True,2,2
B,b70ad8e4-0cba-4c1c-86e0-7f6ebd3f6fd9,apple/apple_scab.txt,,3462,4358,309,255,1032,True,True,1,3
B,39adbc4d-d18d-4faa-bc8f-e332503db65d,apple/apple_scab.txt,,4360,5348,332,278,1124,True,True,3,3
B,885719c6-413a-4f16-b83d-425160ff7306,apple/apple_scab.txt,,5350,5668,135,81,454,True,True,1,1
B,b271c6e3-dbd3-48eb-a126-a8668230d8df,cherry/cherry_powdery_mildew.txt,,0,911,345,249,1114,True,True,2,2
B,c7137054-4d94-4fb9-8ceb-69fcea19a20c,cherry/cherry_powdery_mildew.txt,,779,1684,332,236,1108,True,True,1,1
B,3c43e2c4-3cc8-4a26-924b-d3ac4b3fc2db,cherry/cherry_powdery_mildew.txt,,1686,2669,348,252,1186,True,True,1,2
B,f36caf94-965d-49c5-a84f-e3d833100a89,cherry/cherry_powdery_mildew.txt,,2539,3485,359,263,1149,True,True,2,2
B,90eba739-af5c-4696-b0e2-1bcd12cc947e,cherry/cherry_powdery_mildew.txt,,3404,4318,338,242,1117,True,True,2,2
B,88afd9cd-7e95-42ee-91cc-463d00f38f4a,cherry/cherry_powdery_mildew.txt,,4285,5220,353,257,1138,True,True,2,2
B,2c4f6b85-014e-45c9-8aa7-15246f84f77d,cherry/cherry_powdery_mildew.txt,,5162,6115,346,250,1156,True,True,2,2
B,8a321a7a-f188-4290-98fa-e84821c2d483,cherry/cherry_powdery_mildew.txt,,6019,6848,319,223,1032,True,True,1,2
B,07e34bb7-a8f3-48df-aa29-127be4dc3804,cherry/cherry_powdery_mildew.txt,,6721,7684,362,266,1166,True,True,2,3
B,c0b054d1-f5b5-412a-89e1-6bd7e53f7523,cherry/cherry_powdery_mildew.txt,,7541,8468,323,227,1130,True,True,2,2
B,c762b7bc-4502-4f3b-b4d1-502a2481308d,cherry/cherry_powdery_mildew.txt,,8470,9332,311,215,1065,True,True,2,2
B,bf02b48e-890d-4521-9b8f-4a8e787beb54,cherry/cherry_powdery_mildew.txt,,9304,10070,298,202,969,True,True,2,2
B,193aa2c8-e41c-43bd-963f-fbf6d14c2384,cherry/cherry_powdery_mildew.txt,,10041,10978,346,250,1140,True,True,2,2
B,5dbb2112-9382-4566-890a-9c6b59e1fc6a,cherry/cherry_powdery_mildew.txt,,10849,11338,226,130,692,True,True,2,2
B,e441d095-b142-4cbc-8230-a851629399ba,cherry/cherry_powdery_mildew.txt,,11340,12288,368,272,1151,True,True,1,1
B,591f9592-85bf-4bfc-a1ad-acadc73aa302,cherry/cherry_powdery_mildew.txt,,12179,12638,217,121,662,True,True,1,1
B,6a732f69-ba15-4155-bb37-d4c280f9a935,corn/corn_common_rust.txt,,0,965,332,266,1198,True,True,4,4
B,3812cc7f-1077-4efb-b706-5a09eb59bc22,corn/corn_common_rust.txt,,887,1833,327,261,1179,True,True,2,2
B,e2802ee5-867d-42f3-a6cd-30721e1233cc,corn/corn_common_rust.txt,,1761,2745,353,287,1217,True,True,2,2
B,3a20c65c-e507-4305-884b-9e1800c23c44,corn/corn_common_rust.txt,,2644,3609,343,277,1198,True,True,2,3
B,7ee519f1-1b84-42c2-85cf-57deaa30d3ae,corn/corn_common_rust.txt,,3487,4432,334,268,1178,True,True,1,4
B,469749d4-7550-4ee2-bb0b-3e189983d16f,corn/corn_common_rust.txt,,4292,5289,341,275,1230,True,True,2,2
B,b2b2356c-8cf6-40b7-a170-8e52999c20f2,corn/corn_common_rust.txt,,5187,6097,317,251,1143,True,True,2,2
B,da5a6cd8-209f-4638-9f48-d64b73a3828f,corn/corn_common_rust.txt,,6050,7012,343,277,1195,True,True,1,3
